target,interval,profit
100,"range(35, 36)",0.01
100,"range(36, 37)",0.01
100,"range(37, 38)",0.01
100,"range(38, 39)",0.01
100,"range(39, 40)",0.01
100,"range(40, 41)",0.01
100,"range(41, 42)",0.01
100,"range(42, 43)",0.01
100,"range(43, 44)",0.01
100,"range(44, 45)",0.01
100,"range(45, 46)",0.01
100,"range(46, 47)",0.01
100,"range(47, 48)",0.01
100,"range(48, 49)",0.01
100,"range(49, 50)",0.01
100,"range(50, 51)",0.01
100,"range(51, 52)",0.01
100,"range(52, 53)",0.01
100,"range(53, 54)",0.01
100,"range(54, 55)",0.01
100,"range(55, 56)",0.01
100,"range(56, 57)",0.01
100,"range(57, 58)",0.2714285714285714
100,"range(58, 59)",0.3285714285714285
100,"range(59, 60)",0.3571428571428571
100,"range(60, 61)",0.2714285714285714
101,"range(1, 2)",1.042857142857143
101,"range(2, 3)",1.0142857142857142
101,"range(3, 4)",1.0142857142857142
101,"range(4, 5)",1.0285714285714287
101,"range(5, 6)",0.01
101,"range(6, 7)",0.01
101,"range(7, 8)",1.3
101,"range(8, 9)",1.3285714285714287
101,"range(9, 10)",1.3285714285714287
101,"range(10, 11)",2.257142857142857
101,"range(11, 12)",0.8714285714285713
101,"range(12, 13)",0.8285714285714285
101,"range(13, 14)",0.01
101,"range(14, 15)",0.8571428571428571
101,"range(15, 16)",0.01
101,"range(16, 17)",0.01
101,"range(17, 18)",0.01
101,"range(18, 19)",1.3
101,"range(19, 20)",1.2285714285714284
101,"range(20, 21)",1.2571428571428571
101,"range(21, 22)",1.2428571428571429
101,"range(22, 23)",1.2571428571428571
101,"range(23, 24)",2.414285714285714
101,"range(24, 25)",2.271428571428572
101,"range(25, 26)",5.357142857142857
101,"range(26, 27)",2.5142857142857147
101,"range(27, 28)",0.01
101,"range(28, 29)",2.242857142857143
101,"range(29, 30)",2.471428571428571
101,"range(30, 31)",2.3714285714285714
101,"range(31, 32)",0.01
101,"range(32, 33)",0.9285714285714286
101,"range(33, 34)",0.9142857142857144
101,"range(34, 35)",0.01
101,"range(35, 36)",0.01
101,"range(36, 37)",0.01
101,"range(37, 38)",0.01
101,"range(38, 39)",0.01
101,"range(39, 40)",0.01
101,"range(40, 41)",0.01
101,"range(41, 42)",0.2142857142857142
101,"range(42, 43)",0.2571428571428572
101,"range(43, 44)",0.01
101,"range(44, 45)",0.01
101,"range(45, 46)",0.01
101,"range(46, 47)",0.01
101,"range(47, 48)",0.01
101,"range(48, 49)",0.01
101,"range(49, 50)",0.01
101,"range(50, 51)",0.01
101,"range(51, 52)",0.01
101,"range(52, 53)",0.01
101,"range(53, 54)",0.01
101,"range(54, 55)",0.01
101,"range(55, 56)",1.2428571428571429
101,"range(56, 57)",1.2857142857142858
101,"range(57, 58)",2.157142857142857
101,"range(58, 59)",2.157142857142857
101,"range(59, 60)",1.1
101,"range(60, 61)",0.3142857142857143
102,"range(1, 2)",0.01
102,"range(2, 3)",0.01
102,"range(3, 4)",0.01
102,"range(4, 5)",0.01
102,"range(5, 6)",0.01
102,"range(6, 7)",0.01
102,"range(7, 8)",0.01
102,"range(8, 9)",0.01
102,"range(9, 10)",0.01
102,"range(10, 11)",0.01
102,"range(11, 12)",0.01
102,"range(12, 13)",0.01
102,"range(13, 14)",0.01
102,"range(14, 15)",0.01
102,"range(15, 16)",0.01
102,"range(16, 17)",0.01
102,"range(17, 18)",0.01
102,"range(18, 19)",0.01
102,"range(19, 20)",0.01
102,"range(20, 21)",0.01
102,"range(21, 22)",0.01
102,"range(22, 23)",0.01
102,"range(23, 24)",0.01
102,"range(24, 25)",0.01
102,"range(25, 26)",0.01
102,"range(26, 27)",0.01
102,"range(27, 28)",0.01
102,"range(28, 29)",0.01
102,"range(29, 30)",0.01
102,"range(30, 31)",0.01
102,"range(31, 32)",0.01
102,"range(32, 33)",0.01
102,"range(33, 34)",0.01
102,"range(34, 35)",0.01
102,"range(35, 36)",0.01
102,"range(36, 37)",0.01
102,"range(37, 38)",0.01
102,"range(38, 39)",0.01
102,"range(39, 40)",0.01
102,"range(40, 41)",0.01
102,"range(41, 42)",0.01
102,"range(42, 43)",0.01
102,"range(43, 44)",0.01
102,"range(44, 45)",0.01
102,"range(45, 46)",0.01
102,"range(46, 47)",0.01
102,"range(47, 48)",0.01
102,"range(48, 49)",0.01
102,"range(49, 50)",0.01
102,"range(50, 51)",0.01
102,"range(51, 52)",0.01
102,"range(52, 53)",0.01
102,"range(53, 54)",0.01
102,"range(54, 55)",0.01
102,"range(55, 56)",0.01
102,"range(56, 57)",0.01
102,"range(57, 58)",0.01
102,"range(58, 59)",1.6857142857142855
102,"range(59, 60)",1.6857142857142855
102,"range(60, 61)",1.6857142857142855
